Code_bom,ID_Produs,ID_Componenta,Cantitate_Produsa,Cantitate_Necesara
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00178,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00342,1,0.0036
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00459,1,2.5
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00463,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00605,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00609,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00636,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00642,1,2
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00646,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00650,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00653,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00654,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00658,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00659,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00660,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00661,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00662,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00663,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00664,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00667,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00686,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00700,1,0.09
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00708,1,2
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00709,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00710,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00714,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_00726,1,0.7
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_01121,1,4.63
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_06975,1,0.0047
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,E_08050,1,4.45
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00004,1,6
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00013,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00015,1,6
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00017,1,2
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00019,1,16
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00029,1,3
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00057,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00058,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00063,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00073,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00074,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00104,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00106,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00130,1,2
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00152,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00232,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00329,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00246,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00249,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00264,1,2
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00272,1,0.705
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00273,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00363,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00385,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00390,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00396,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00397,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,EVI_00426,1,1
CTP3R-1R-TL1/1A_1,CTP3R-1R-TL1/1A,Mpr_03309,1,0.11
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00178,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00342,1,0.0036
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00605,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00636,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00642,1,2
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00646,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00650,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00653,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00658,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00659,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00660,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00661,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00662,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00663,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00664,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00667,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00686,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00700,1,0.09
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00714,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_00726,1,0.7
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_01121,1,4.63
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_06975,1,0.0047
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,E_08050,1,4.45
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00004,1,6
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00013,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00015,1,6
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00017,1,2
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00019,1,16
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00029,1,3
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00057,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00058,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00063,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00073,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00074,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00104,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00106,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00130,1,2
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00152,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00232,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00329,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00246,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00249,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00264,1,2
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00272,1,0.705
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00273,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00363,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00385,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00390,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00396,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00397,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,EVI_00426,1,1
HIU_PUCTP3R-1R-TL7/1A_1,HIU_PUCTP3R-1R-TL7/1A,Mpr_03309,1,0.11
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00459,1,2.8
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00463,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00605,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00609,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00714,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00737,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00071,1,0.08
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00178,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00272,1,1.41
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00273,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00658,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00659,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00660,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00661,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00662,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00663,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00664,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00667,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00686,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00104,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00106,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00146,1,4
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00570,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00642,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00646,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00650,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00684,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00685,1,4
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00727,1,6
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00741,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00744,1,6
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00745,1,4
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00748,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00778,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_04469,1,0.34
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00003,1,4
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00004,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00013,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00015,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00017,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00019,1,8
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00396,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00397,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00653,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00058,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00385,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00130,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00426,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00064,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00188,1,1.2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00726,1,0.7
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00751,1,3
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_01121,1,2.74
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00029,1,3
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00057,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00073,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00074,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00152,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00246,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00264,1,2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00291,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00416,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00251,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,EVI_00254,1,1
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00342,1,0.0576
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_00700,1,0.08
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_06975,1,0.0113
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_08025,1,1.2
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,E_08050,1,3.33
CTP7R2-1A-TL1_1,CTP7R2-1A-TL1,Mpr_03309,1,0.13
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00082,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00459,1,2
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00463,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00514,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00178,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00272,1,0.54
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00273,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00078,1,2
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00102,1,2
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00106,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00120,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00121,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00122,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00123,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00124,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00125,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00126,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00127,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00128,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00224,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00646,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00004,1,4
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00013,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00015,1,4
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00017,1,2
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00019,1,9
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00020,1,4
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00129,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00295,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00058,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00238,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00288,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00426,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00063,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00188,1,0.15
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00525,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00538,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00539,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00540,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00541,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00542,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00543,1,2
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_01079,1,2.64
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00029,1,2
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00057,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00073,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00074,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00152,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00264,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00350,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,EVI_00249,1,1
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_00342,1,0.0036
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_06975,1,0.0047
SPC1-030R-T1/12_1,SPC1-030R-T1/12,E_08050,1,3.23
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00082,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00459,1,2
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00463,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00514,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00605,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00178,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00272,1,0.54
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00273,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00078,1,2
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00102,1,2
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00106,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00120,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00121,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00122,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00123,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00124,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00125,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00126,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00127,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00128,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00224,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00646,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00004,1,4
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00013,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00015,1,4
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00017,1,2
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00019,1,9
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00020,1,4
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00129,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00295,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00058,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00238,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00288,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00426,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00063,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00540,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00542,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00543,1,2
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_01121,1,2.62
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00029,1,2
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00057,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00073,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00074,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00152,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00264,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00350,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,EVI_00250,1,1
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_00342,1,0.0036
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_06975,1,0.0047
SPH1-4R-T1/12_1,SPH1-4R-T1/12,E_08050,1,3.28
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00082,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00459,1,2.5
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00463,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00514,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00071,1,0.05
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00434,1,2
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00639,1,0.01406
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00639,1,0.009606
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00272,1,0.54
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00273,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,E_00078,1,2
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00102,1,2
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00106,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00120,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00121,1,1
SPC2-070R-T1/12_1,SPC2-070R-T1/12,EVI_00122,1,1
